"","TimeBodyAccelerationMagnitudeMean","TimeBodyAccelerationMagnitudeStandardDeviation","TimeGravityAccelerationMagnitudeMean","TimeGravityAccelerationMagnitudeStandardDeviation","TimeBodyAccelerationJerkMagnitudeMean","TimeBodyAccelerationJerkMagnitudeStandardDeviation","TimeBodyGyroMagnitudeMean","TimeBodyGyroMagnitudeStandardDeviation","TimeBodyGyroJerkMagnitudeMean","TimeBodyGyroJerkMagnitudeStandardDeviation","FrequencyBodyAccelerationMagnitudeMean","FrequencyBodyAccelerationMagnitudeStandardDeviation","FrequencyBodyBodyAccelerationJerkMagnitudeMean","FrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation","FrequencyBodyBodyGyroMagnitudeMean","FrequencyBodyBodyGyroMagnitudeStandardDeviation","FrequencyBodyBodyGyroJerkMagnitudeMean","FrequencyBodyBodyGyroJerkMagnitudeStandardDeviation","Activity","Subject"
"3742",-0.012950105,-0.19938843,-0.012950105,-0.19938843,-0.03960565,-0.044947896,0.022141976,-0.094773805,-0.34783628,-0.46487768,-0.092220343,-0.3913545,-0.016572606,-0.086845648,-0.20770219,-0.17348626,-0.43455071,-0.5474992,"WALKING",19
"3743",0.030774586,-0.16909508,0.030774586,-0.16909508,-0.036259914,-0.0069967226,0.0046882124,-0.16615716,-0.3772466,-0.5513667,-0.0070515614,-0.40644019,0.088425169,-0.15043031,-0.30500891,-0.21752995,-0.52582898,-0.62070353,"WALKING",19
"3744",0.086616741,-0.10730058,0.086616741,-0.10730058,0.044862023,0.050040258,0.046024267,-0.10686223,-0.2770966,-0.43960303,0.038406579,-0.34042111,0.13740974,-0.081430003,-0.23417615,-0.17468703,-0.42945797,-0.49318793,"WALKING",19
"3745",0.056223457,-0.10330313,0.056223457,-0.10330313,0.079301996,0.057215549,0.056524256,-0.094075956,-0.23434641,-0.36549359,-0.045235382,-0.27712469,0.023430481,0.09115124,-0.28183534,-0.12911951,-0.38937616,-0.37730424,"WALKING",19
"3746",0.0052939004,-0.2145009,0.0052939004,-0.2145009,-0.0091067138,-0.055868393,0.066779217,-0.19368203,-0.25819513,-0.37962587,-0.13871281,-0.38270092,-0.076229964,-0.036366318,-0.2798041,-0.27303521,-0.36325318,-0.44669923,"WALKING",19
"3747",0.051674755,-0.18827771,0.051674755,-0.18827771,0.013673874,-0.045717994,0.026046133,-0.21048586,-0.28154735,-0.38443147,-0.10647815,-0.36444185,-0.058095547,-0.036869606,-0.2929529,-0.28930338,-0.37779789,-0.43558251,"WALKING",19
"3748",0.084849355,-0.013628413,0.084849355,-0.013628413,0.10896362,0.20250349,0.022969979,-0.082627259,-0.25193339,-0.27269466,0.12861295,-0.2572711,0.21311823,0.18153129,-0.17899775,-0.17410719,-0.26963051,-0.32854554,"WALKING",19
"3749",0.028303217,0.051720379,0.028303217,0.051720379,0.1277382,0.25239988,-0.010418764,-0.14000348,-0.26249547,-0.26235797,0.24959175,-0.24306925,0.24359279,0.25438575,-0.20039894,-0.24593552,-0.26922164,-0.30453219,"WALKING",19
"3750",0.010250434,-0.053562691,0.010250434,-0.053562691,0.15379661,0.14985753,-0.032055972,-0.26310046,-0.26712742,-0.33113417,0.076557724,-0.28301938,0.14975911,0.14594097,-0.2858266,-0.37475173,-0.35711287,-0.34442363,"WALKING",19
"3751",-0.05347475,-0.15708489,-0.05347475,-0.15708489,0.033875322,0.14887337,0.29912281,0.62285582,-0.25782398,-0.32018353,-0.094850462,-0.32486755,0.072327156,0.23581822,0.39859228,0.49501741,-0.35549532,-0.32219579,"WALKING",19
"3752",0.4708175,0.31654039,0.4708175,0.31654039,0.21807439,0.37778544,0.02705924,-0.19807672,-0.19004698,-0.35852387,0.30883159,0.11574778,0.38721496,0.35501593,-0.20317746,-0.33481289,-0.37198093,-0.38599339,"WALKING_DOWNSTAIRS",19
"3753",0.54422777,0.37811566,0.54422777,0.37811566,0.24735183,0.37426102,0.18479056,-0.1240182,-0.20653257,-0.4077604,0.37062398,0.16753797,0.33288557,0.41590643,-0.20764134,-0.21690451,-0.4111906,-0.44513647,"WALKING_DOWNSTAIRS",19
"3754",0.34928231,0.21775058,0.34928231,0.21775058,0.10449525,0.10362073,0.13532338,-0.16075213,-0.24364846,-0.460502,0.28437402,-0.010924131,0.10339226,0.097346031,-0.23326886,-0.25482971,-0.43625167,-0.5338852,"WALKING_DOWNSTAIRS",19
"3755",0.23974915,0.075518277,0.23974915,0.075518277,0.040595163,0.016007288,-0.11344471,-0.30703199,-0.28169953,-0.48665423,0.21345552,-0.17808673,0.078812162,-0.076845591,-0.27836594,-0.45241965,-0.47694443,-0.5366678,"WALKING_DOWNSTAIRS",19
"3756",0.2768915,0.18677894,0.2768915,0.18677894,0.057023053,0.11165854,0.041242785,0.12164291,-0.34718962,-0.43511159,0.32220981,-0.081963611,0.16828169,0.026837361,-0.077793333,0.059722661,-0.43398355,-0.4767801,"WALKING_DOWNSTAIRS",19
"3757",0.26946684,0.07808985,0.26946684,0.07808985,-0.018318524,-0.0044828439,0.092879996,0.089093281,-0.3853362,-0.50996237,0.18860398,-0.15747404,0.017435861,-0.038979481,-0.06691126,0.0069556411,-0.45823897,-0.6264753,"WALKING_DOWNSTAIRS",19
"3758",0.33565502,0.10657379,0.33565502,0.10657379,0.019540996,0.010662259,-0.051543325,-0.23369479,-0.36624254,-0.59908393,0.17867394,-0.10844938,0.043723136,-0.040423863,-0.25940046,-0.34814856,-0.56288918,-0.68089713,"WALKING_DOWNSTAIRS",19
"3759",0.5194173,0.38694423,0.5194173,0.38694423,0.22616418,0.44830594,0.1200511,-0.15952067,-0.29357619,-0.45419472,0.55249439,0.067898737,0.61083892,0.21479669,-0.25403512,-0.23922539,-0.45402247,-0.49197252,"WALKING_DOWNSTAIRS",19
"3760",0.67727842,0.41265166,0.67727842,0.41265166,0.33041207,0.43098744,0.41203957,0.47474629,-0.23909158,-0.35130798,0.63119463,0.052151346,0.60678575,0.16526306,0.14173154,0.43199957,-0.28903186,-0.49128948,"WALKING_DOWNSTAIRS",19
"3761",0.75446366,0.43505181,0.75446366,0.43505181,0.45529209,0.42813625,0.42360119,0.50860305,-0.11020202,-0.27840591,0.63902889,0.081785919,0.4642628,0.36937654,0.27891733,0.40258062,-0.26412408,-0.34218446,"WALKING_DOWNSTAIRS",19
"3762",0.57462805,0.40256739,0.57462805,0.40256739,0.34991323,0.3473311,0.15765155,-0.043689132,-0.17427349,-0.34010604,0.51076606,0.11903782,0.42919108,0.22657135,-0.045635979,-0.21005913,-0.29114937,-0.4586397,"WALKING_DOWNSTAIRS",19
"3763",0.63504664,0.29884641,0.63504664,0.29884641,0.2943503,0.35580727,0.18990253,0.003887349,-0.16646014,-0.36773078,0.51854858,-0.046623104,0.45794062,0.2030498,-0.12100673,-0.083724462,-0.33028752,-0.46762128,"WALKING_DOWNSTAIRS",19
"3764",0.85922303,0.43895811,0.85922303,0.43895811,0.43268595,0.62541899,0.30560763,0.05889442,-0.049391192,-0.27359397,0.67555516,0.061243059,0.73279785,0.46380384,-0.034390125,-0.058634064,-0.22962069,-0.38917392,"WALKING_DOWNSTAIRS",19
"3765",0.7663483,0.52201045,0.7663483,0.52201045,0.44489126,0.76943856,0.84718912,0.7872928,-0.012793907,-0.11765783,0.89276303,0.02554748,0.86909556,0.61897538,0.49269466,0.67513589,-0.15064236,-0.13744397,"WALKING_DOWNSTAIRS",19
"3766",-0.027859589,-0.25656011,-0.027859589,-0.25656011,-0.31000936,-0.48734167,-0.23473149,-0.36648714,-0.57795917,-0.59815292,-0.22092838,-0.3927183,-0.4237596,-0.58565201,-0.40186359,-0.45090777,-0.57362384,-0.66142673,"WALKING_UPSTAIRS",19
"3767",-0.15666161,-0.38383884,-0.15666161,-0.38383884,-0.35541458,-0.52419702,-0.33254112,-0.46059273,-0.59284229,-0.65504704,-0.34182296,-0.5042685,-0.47459808,-0.59838943,-0.49883572,-0.52659985,-0.63128059,-0.71500208,"WALKING_UPSTAIRS",19
"3768",-0.027156104,-0.17215045,-0.027156104,-0.17215045,-0.2021807,-0.28628876,-0.21732664,-0.37241365,-0.5063395,-0.55350867,-0.085770396,-0.35375661,-0.20107489,-0.41702654,-0.39148695,-0.46780218,-0.53542801,-0.61113621,"WALKING_UPSTAIRS",19
"3769",0.003717012,-0.17660014,0.003717012,-0.17660014,-0.17864615,-0.30879886,-0.24419008,-0.43222552,-0.51859245,-0.59000866,-0.075171112,-0.36784712,-0.21538479,-0.45097053,-0.42429725,-0.53818012,-0.56307384,-0.65742824,"WALKING_UPSTAIRS",19
"3770",-0.10595161,-0.34606072,-0.10595161,-0.34606072,-0.28606653,-0.4378516,-0.30007828,-0.52339646,-0.58114939,-0.72416238,-0.24680583,-0.51112138,-0.38159339,-0.5225232,-0.58876599,-0.56103781,-0.68793608,-0.79996766,"WALKING_UPSTAIRS",19
"3771",-0.10653023,-0.32084528,-0.10653023,-0.32084528,-0.29864855,-0.41097772,-0.24807865,-0.4382724,-0.56866103,-0.70239222,-0.28217218,-0.44893644,-0.32220792,-0.55083896,-0.47116202,-0.51203838,-0.67269601,-0.76972186,"WALKING_UPSTAIRS",19
"3772",-0.10714529,-0.30106779,-0.10714529,-0.30106779,-0.32752631,-0.48706071,-0.22991711,-0.36081731,-0.5520409,-0.65453916,-0.29272559,-0.41413256,-0.41849778,-0.58688451,-0.42473417,-0.42657842,-0.63061249,-0.7147934,"WALKING_UPSTAIRS",19
"3773",0.21799532,-0.08287814,0.21799532,-0.08287814,-0.13883791,-0.22047604,-0.078560083,-0.31850678,-0.43748419,-0.46079222,0.0032800411,-0.27770211,-0.1038467,-0.40481296,-0.31403941,-0.4417571,-0.45102372,-0.5126589,"WALKING_UPSTAIRS",19
"3774",-0.018903822,-0.24572158,-0.018903822,-0.24572158,-0.21065909,-0.51761571,-0.2016059,-0.41555108,-0.49695464,-0.61172251,-0.1753218,-0.40562217,-0.44433817,-0.63239197,-0.43095826,-0.50612096,-0.61377038,-0.63635206,"WALKING_UPSTAIRS",19
"3775",0.050292114,-0.20070105,0.050292114,-0.20070105,-0.17190366,-0.46456419,-0.23006634,-0.3453328,-0.47969751,-0.6278741,-0.15797371,-0.34992631,-0.35702775,-0.64364214,-0.40937941,-0.41355617,-0.62229831,-0.66129577,"WALKING_UPSTAIRS",19
"3776",0.084767781,-0.16918315,0.084767781,-0.16918315,-0.15136602,-0.45185061,-0.26408224,-0.41667936,-0.51251638,-0.67037416,-0.1669634,-0.29937292,-0.37462488,-0.5732981,-0.44284577,-0.49882872,-0.65600846,-0.71440814,"WALKING_UPSTAIRS",19
"3777",-0.012544607,-0.25980483,-0.012544607,-0.25980483,-0.16167544,-0.35539283,-0.16854932,-0.42886983,-0.49046122,-0.56693899,-0.17342508,-0.42803911,-0.28966294,-0.44892203,-0.4010735,-0.55236115,-0.52695069,-0.65665691,"WALKING_UPSTAIRS",19
"3778",0.0048622856,-0.24325187,0.0048622856,-0.24325187,-0.1923539,-0.33119397,-0.078989614,-0.21260255,-0.48552144,-0.54372251,-0.18067101,-0.39842238,-0.25783715,-0.43948274,-0.33878189,-0.263931,-0.50217238,-0.63864618,"WALKING_UPSTAIRS",19
"3779",-0.080855883,-0.20277493,-0.080855883,-0.20277493,-0.23665056,-0.43463393,-0.14357384,-0.1586118,-0.48577763,-0.58810497,-0.15076569,-0.35742227,-0.36647437,-0.53706491,-0.30994482,-0.20393389,-0.57416116,-0.63500257,"WALKING_UPSTAIRS",19
"3780",0.44996591,0.29941875,0.44996591,0.29941875,0.20902959,0.24855505,0.25398794,-0.03975282,-0.20373765,-0.26489462,0.37988896,0.049943814,0.35906285,0.084404665,-0.038165973,-0.20897092,-0.24362309,-0.34658116,"WALKING_DOWNSTAIRS",19
"3781",0.56810158,0.3726494,0.56810158,0.3726494,0.30583646,0.22487705,0.33658686,-0.008226836,-0.15906421,-0.3287737,0.53834659,0.055783481,0.33539113,0.057986202,0.0056721326,-0.19370626,-0.28708062,-0.43809976,"WALKING_DOWNSTAIRS",19
"3782",0.52548735,0.36239289,0.52548735,0.36239289,0.27424431,0.25142412,0.3446413,0.20914631,-0.13562594,-0.448434,0.49037612,0.072161704,0.35462339,0.09747024,0.039155426,0.11567763,-0.42155115,-0.52471644,"WALKING_DOWNSTAIRS",19
"3783",0.55306434,0.34670262,0.55306434,0.34670262,0.34556529,0.47459026,0.35825695,0.53157358,-0.1217885,-0.34168042,0.58520027,-0.019580375,0.53174521,0.38879394,0.30773683,0.41835078,-0.30955685,-0.43510372,"WALKING_DOWNSTAIRS",19
"3784",0.65256211,0.26552802,0.65256211,0.26552802,0.36709718,0.38009085,0.26290438,0.59940676,-0.14346718,-0.29629292,0.46761539,-0.062121086,0.47995498,0.23360083,0.3183291,0.50902834,-0.22928325,-0.45046191,"WALKING_DOWNSTAIRS",19
"3785",0.56697116,0.238609,0.56697116,0.238609,0.21899397,0.23597199,0.18144785,0.24564495,-0.23837233,-0.44932644,0.33973766,-0.014136528,0.39284808,-0.0061692224,0.10721465,0.12626756,-0.39681894,-0.57009523,"WALKING_DOWNSTAIRS",19
"3786",0.6283453,0.3281784,0.6283453,0.3281784,0.21280589,0.27489807,0.4617146,1,-0.28005103,-0.50571214,0.41653345,0.069383369,0.39266061,0.097192507,0.4318936,1,-0.4599331,-0.6100177,"WALKING_DOWNSTAIRS",19
"3787",0.021579653,-0.22474632,0.021579653,-0.22474632,-0.19233097,-0.30122401,-0.26357498,-0.45545682,-0.50036852,-0.66987542,-0.20222936,-0.35800291,-0.18774283,-0.47403069,-0.47745534,-0.53387712,-0.64839697,-0.72480741,"WALKING_UPSTAIRS",19
"3788",0.00025401101,-0.23210299,0.00025401101,-0.23210299,-0.18959544,-0.3647867,-0.16498276,-0.2810286,-0.47974307,-0.60777545,-0.15020329,-0.40166893,-0.29339174,-0.47408304,-0.36159668,-0.34879688,-0.5844381,-0.66921467,"WALKING_UPSTAIRS",19
"3789",0.065548528,-0.096144293,0.065548528,-0.096144293,-0.13576189,-0.30700289,-0.02242049,-0.25613847,-0.45618474,-0.57778297,-0.016639895,-0.28467756,-0.20284192,-0.47312616,-0.30847298,-0.34761162,-0.55429434,-0.64213294,"WALKING_UPSTAIRS",19
"3790",0.060040146,-0.11962558,0.060040146,-0.11962558,-0.17004908,-0.30868683,0.089830175,-0.18704932,-0.45529992,-0.5843042,-0.10320818,-0.26573313,-0.23860449,-0.41481406,-0.31693605,-0.24032862,-0.56798733,-0.63649288,"WALKING_UPSTAIRS",19
"3791",0.095070405,-0.1038231,0.095070405,-0.1038231,-0.1050307,-0.25993201,0.019639673,-0.15081622,-0.40924346,-0.54596114,-0.085303129,-0.25355765,-0.16109585,-0.4151125,-0.24302701,-0.23350154,-0.52753169,-0.60458493,"WALKING_UPSTAIRS",19
"3792",0.038608074,-0.077822265,0.038608074,-0.077822265,-0.15486756,-0.2869678,-0.057003319,-0.12743124,-0.46337681,-0.51930779,0.011523042,-0.27567603,-0.19084708,-0.43753843,-0.21171348,-0.21908367,-0.48191257,-0.61006057,"WALKING_UPSTAIRS",19
"3793",-0.065314391,-0.19734817,-0.065314391,-0.19734817,-0.25030971,-0.33766633,-0.10439204,-0.17859009,-0.4952056,-0.50268831,-0.07342729,-0.40094082,-0.24669249,-0.47316441,-0.26918427,-0.25766683,-0.46179001,-0.60008686,"WALKING_UPSTAIRS",19
"3794",-0.92486082,-0.939472,-0.92486082,-0.939472,-0.94058007,-0.9463638,-0.93173046,-0.93646079,-0.95624554,-0.95385816,-0.93751982,-0.94894049,-0.94458196,-0.94754241,-0.94116353,-0.94387213,-0.95531934,-0.95475637,"STANDING",19
"3795",-0.93706885,-0.94145484,-0.93706885,-0.94145484,-0.96317837,-0.95536783,-0.93206886,-0.93899708,-0.96849476,-0.9644761,-0.95880847,-0.94083226,-0.95700949,-0.95173455,-0.94921982,-0.94237236,-0.96513675,-0.96564624,"STANDING",19
"3796",-0.96788223,-0.95737996,-0.96788223,-0.95737996,-0.98563806,-0.98696974,-0.96093503,-0.95765062,-0.98701728,-0.9826542,-0.97377547,-0.95492449,-0.98623922,-0.98665688,-0.97144379,-0.95629645,-0.98382667,-0.98190098,"STANDING",19
"3797",-0.9824884,-0.98416001,-0.9824884,-0.98416001,-0.99158575,-0.99564361,-0.9802911,-0.98134668,-0.99462021,-0.9955575,-0.9872613,-0.9836205,-0.99465504,-0.99617635,-0.98682853,-0.98077026,-0.99490512,-0.99664056,"STANDING",19
"3798",-0.98390171,-0.98489403,-0.98390171,-0.98489403,-0.98931336,-0.99218961,-0.98823772,-0.980353,-0.99638094,-0.99640309,-0.98639555,-0.98519147,-0.99247174,-0.99025369,-0.98622668,-0.97971706,-0.99631908,-0.99638534,"STANDING",19
"3799",-0.99395124,-0.99207175,-0.99395124,-0.99207175,-0.98959347,-0.99151799,-0.99486994,-0.99572976,-0.99732199,-0.9976322,-0.99082024,-0.99334599,-0.99112201,-0.99070724,-0.99605961,-0.99604319,-0.99794569,-0.99689789,"STANDING",19
"3800",-0.99687336,-0.99700506,-0.99687336,-0.99700506,-0.99208623,-0.99583137,-0.992879,-0.99345646,-0.99622208,-0.99721202,-0.99642572,-0.99716211,-0.9950525,-0.99592885,-0.99494835,-0.99327654,-0.99692422,-0.99750903,"STANDING",19
"3801",-0.9906661,-0.98463768,-0.9906661,-0.98463768,-0.99094144,-0.99193932,-0.98847881,-0.99060365,-0.99434966,-0.99531733,-0.9877853,-0.98398758,-0.99171802,-0.99084521,-0.99178001,-0.99114646,-0.99556115,-0.99488522,"STANDING",19
"3802",-0.98529845,-0.9812998,-0.98529845,-0.9812998,-0.99003701,-0.99161314,-0.98659665,-0.99246431,-0.99373636,-0.99479811,-0.98422304,-0.98131078,-0.99159665,-0.99011202,-0.9934414,-0.99282761,-0.99515921,-0.99423617,"STANDING",19
"3803",-0.98874494,-0.98837074,-0.98874494,-0.98837074,-0.99116677,-0.99501643,-0.98687612,-0.99213807,-0.99473102,-0.99573123,-0.9887886,-0.98885845,-0.9946038,-0.99434677,-0.99372598,-0.99212071,-0.99581529,-0.99550361,"STANDING",19
"3804",-0.98604905,-0.97667765,-0.98604905,-0.97667765,-0.98356935,-0.96908911,-0.97278956,-0.94094448,-0.98605447,-0.96387176,-0.97475592,-0.98053525,-0.96925418,-0.96733691,-0.9429331,-0.9495818,-0.96465296,-0.96496173,"STANDING",19
"3805",-0.96482677,-0.95298987,-0.96482677,-0.95298987,-0.9750936,-0.96480141,-0.93711894,-0.92026725,-0.97717531,-0.96412805,-0.95930139,-0.95560506,-0.96730741,-0.95994364,-0.93558036,-0.92365255,-0.96534695,-0.96459102,"STANDING",19
"3806",-0.95595464,-0.95835506,-0.95595464,-0.95835506,-0.97774526,-0.97506435,-0.93478386,-0.92910898,-0.98069998,-0.98633909,-0.96210131,-0.96150217,-0.9717489,-0.97870458,-0.94472197,-0.93094501,-0.98584558,-0.98764279,"STANDING",19
"3807",-0.97206793,-0.97190613,-0.97206793,-0.97190613,-0.98111829,-0.98304491,-0.96731077,-0.94963131,-0.98656721,-0.99056774,-0.97474361,-0.97343761,-0.98158762,-0.98378266,-0.95765467,-0.95260876,-0.98962982,-0.99236964,"STANDING",19
"3808",-0.97573616,-0.97175226,-0.97573616,-0.97175226,-0.97724348,-0.97867483,-0.9585208,-0.92673503,-0.98196977,-0.98642891,-0.97083069,-0.97563511,-0.978033,-0.97803679,-0.9476804,-0.92616403,-0.98683234,-0.98637891,"STANDING",19
"3809",-0.96227574,-0.95335545,-0.96227574,-0.95335545,-0.97513826,-0.97598905,-0.93261425,-0.9086378,-0.97710252,-0.98680157,-0.9606131,-0.95544659,-0.97373534,-0.97801123,-0.94320856,-0.90429559,-0.98591556,-0.98870713,"STANDING",19
"3810",-0.95307756,-0.95122892,-0.95307756,-0.95122892,-0.97403076,-0.97543035,-0.94299387,-0.92349003,-0.97793209,-0.98542097,-0.96343772,-0.95133493,-0.97173434,-0.98011024,-0.94653484,-0.92235688,-0.98480215,-0.98697822,"STANDING",19
"3811",-0.92259529,-0.91804008,-0.92259529,-0.91804008,-0.97333171,-0.92963352,-0.75335753,-0.89280221,-0.9818175,-0.9534307,-0.91202208,-0.93338865,-0.9283496,-0.93024284,-0.92311608,-0.89233775,-0.94894433,-0.96340266,"STANDING",19
"3812",-0.96340411,-0.95731504,-0.96340411,-0.95731504,-0.99172359,-0.99269906,-0.85414533,-0.8953635,-0.99297032,-0.9953642,-0.96761703,-0.95735809,-0.99119051,-0.99410254,-0.92671518,-0.89408206,-0.99520444,-0.99555362,"STANDING",19
"3813",-0.97648033,-0.98633351,-0.97648033,-0.98633351,-0.99225595,-0.9934171,-0.93174146,-0.93902027,-0.99331348,-0.99419322,-0.98687641,-0.98703682,-0.99297633,-0.9927427,-0.97068765,-0.93276611,-0.99386218,-0.9947383,"STANDING",19
"3814",-0.97786949,-0.98160997,-0.97786949,-0.98160997,-0.99048858,-0.99130649,-0.96620832,-0.97365845,-0.99451185,-0.99511305,-0.98394906,-0.98190608,-0.99039931,-0.99138772,-0.98285844,-0.97231988,-0.99460805,-0.99590242,"STANDING",19
"3815",-0.9740661,-0.96149087,-0.9740661,-0.96149087,-0.98865068,-0.98863052,-0.92754139,-0.80324073,-0.98956413,-0.98346951,-0.971837,-0.96089301,-0.98755511,-0.98896091,-0.84851489,-0.80807109,-0.98632542,-0.98074012,"STANDING",19
"3816",-0.95025484,-0.94226889,-0.95025484,-0.94226889,-0.98712348,-0.98795937,-0.87980723,-0.76514088,-0.98060629,-0.97760475,-0.95989226,-0.94142487,-0.98638755,-0.98918666,-0.89037972,-0.74257543,-0.98333157,-0.97241512,"STANDING",19
"3817",-0.93492537,-0.93934645,-0.93492537,-0.93934645,-0.97553465,-0.97503717,-0.86663276,-0.81418483,-0.97605377,-0.97840239,-0.94968029,-0.9420974,-0.97582167,-0.97245701,-0.87173523,-0.81147787,-0.98071579,-0.97656247,"STANDING",19
"3818",-0.8970438,-0.89629645,-0.8970438,-0.89629645,-0.95867792,-0.96282762,-0.86557749,-0.86396642,-0.96699591,-0.96996106,-0.91260149,-0.90279348,-0.96380636,-0.96008133,-0.92206876,-0.85526889,-0.97348664,-0.96729664,"STANDING",19
"3819",-0.87194888,-0.9236575,-0.87194888,-0.9236575,-0.9606488,-0.96355028,-0.86884192,-0.89663477,-0.96505045,-0.97117713,-0.93855194,-0.92667863,-0.96356924,-0.96211264,-0.93003142,-0.89425533,-0.97447752,-0.96866864,"STANDING",19
"3820",-0.90927375,-0.92760922,-0.90927375,-0.92760922,-0.97400422,-0.97926551,-0.88324697,-0.91178605,-0.9761155,-0.9823729,-0.94069849,-0.93085524,-0.97672421,-0.98196286,-0.95266297,-0.9047384,-0.98261266,-0.98285992,"STANDING",19
"3821",-0.91126571,-0.9121172,-0.91126571,-0.9121172,-0.97351915,-0.97840036,-0.8967841,-0.89937343,-0.97900203,-0.98551404,-0.93364516,-0.91397272,-0.97508236,-0.98243388,-0.94005695,-0.89361686,-0.98487454,-0.98710345,"STANDING",19
"3822",-0.83826315,-0.86146593,-0.83826315,-0.86146593,-0.96966692,-0.97535549,-0.88498401,-0.86511139,-0.97673814,-0.98272966,-0.9358153,-0.85276998,-0.9695293,-0.98430457,-0.90854286,-0.86223437,-0.98171118,-0.98511042,"STANDING",19
"3823",-0.82536547,-0.88027076,-0.82536547,-0.88027076,-0.97627893,-0.97877807,-0.74977944,-0.6517768,-0.97116971,-0.98072263,-0.94384096,-0.87251544,-0.9755218,-0.9826185,-0.85711717,-0.61351832,-0.98231277,-0.97950545,"STANDING",19
"3824",-0.86825847,-0.93197968,-0.86825847,-0.93197968,-0.98376463,-0.98725617,-0.7042951,-0.69234743,-0.97722976,-0.97948934,-0.96452491,-0.9273408,-0.98615174,-0.98756907,-0.84826541,-0.66546773,-0.98533292,-0.97414232,"STANDING",19
"3825",-0.90654201,-0.92660473,-0.90654201,-0.92660473,-0.9856776,-0.98876482,-0.85634852,-0.81535625,-0.98886539,-0.99146546,-0.95218087,-0.92489467,-0.9873815,-0.98963644,-0.90195476,-0.80110916,-0.99147721,-0.99164504,"STANDING",19
"3826",-0.88887711,-0.91534686,-0.88887711,-0.91534686,-0.98141498,-0.9711146,-0.75839555,-0.88532629,-0.97773291,-0.96416341,-0.93948314,-0.91570627,-0.97344275,-0.96651188,-0.93565074,-0.87738707,-0.96955073,-0.95980873,"SITTING",19
"3827",-0.94805037,-0.9552064,-0.94805037,-0.9552064,-0.99523895,-0.99619988,-0.85126232,-0.9240545,-0.99374668,-0.99270795,-0.9633545,-0.95656129,-0.9957329,-0.99553582,-0.9482481,-0.9223036,-0.99169045,-0.99458742,"SITTING",19
"3828",-0.97999596,-0.96397404,-0.97999596,-0.96397404,-0.99572229,-0.99710615,-0.9313305,-0.92288888,-0.99532717,-0.99266232,-0.97671287,-0.96200717,-0.99753973,-0.99493963,-0.95073331,-0.9196729,-0.99233544,-0.99329263,"SITTING",19
"3829",-0.99392889,-0.99378013,-0.99392889,-0.99378013,-0.99538288,-0.99459267,-0.98055599,-0.98234481,-0.99632004,-0.99361009,-0.99541332,-0.99262976,-0.99434423,-0.99360293,-0.98762147,-0.98172498,-0.99339741,-0.99397373,"SITTING",19
"3830",-0.98016674,-0.9666591,-0.98016674,-0.9666591,-0.98434992,-0.97657245,-0.96424665,-0.9322821,-0.98317438,-0.97335741,-0.97346343,-0.9669211,-0.97756278,-0.97368864,-0.95105705,-0.93201013,-0.97725917,-0.96996975,"SITTING",19
"3831",-0.97982053,-0.96661205,-0.97982053,-0.96661205,-0.98286625,-0.97809475,-0.96481129,-0.93139958,-0.98259696,-0.97377482,-0.97270572,-0.96723363,-0.97841992,-0.97613193,-0.95138329,-0.93065846,-0.97796595,-0.97003486,"SITTING",19
"3832",-0.98891885,-0.98668958,-0.98891885,-0.98668958,-0.99166605,-0.99525003,-0.98759819,-0.98541729,-0.99645256,-0.99462222,-0.98925253,-0.98606115,-0.99414958,-0.99595105,-0.98857947,-0.98552093,-0.99431705,-0.99506919,"SITTING",19
"3833",-0.99029797,-0.98756967,-0.99029797,-0.98756967,-0.99435825,-0.99654452,-0.9888914,-0.98553885,-0.99731305,-0.99691658,-0.99137606,-0.9861082,-0.9961723,-0.99583643,-0.99068964,-0.98452174,-0.99650733,-0.99744659,"SITTING",19
"3834",-0.98991769,-0.99084607,-0.98991769,-0.99084607,-0.99505434,-0.9956628,-0.98458018,-0.98070169,-0.99573522,-0.99497105,-0.99443763,-0.9889801,-0.99443109,-0.99637421,-0.98612681,-0.98025226,-0.99451808,-0.99559756,"SITTING",19
